sale_id,customer_id,product_id,order_date,revenue,quantity
7902,DC-12850,FUR-FU-10003268,13/08/2018,31.984,1
7903,DC-12850,OFF-EN-10003845,13/08/2018,14.76,1
7904,DC-12850,FUR-CH-10002073,13/08/2018,423.648,1
7905,DO-13645,OFF-PA-10001357,07/11/2016,76.64,1
7906,LS-16975,OFF-EN-10001415,15/10/2016,4.464,1
7907,LS-16975,OFF-BI-10002813,15/10/2016,3.96,1
7908,RW-19630,OFF-AP-10003849,30/07/2017,715.64,1
7909,RD-19720,FUR-TA-10004147,03/12/2017,268.704,1
7910,RD-19720,OFF-AR-10001662,03/12/2017,21.92,1
7911,RD-19720,OFF-ST-10001558,03/12/2017,48.72,1
7912,RD-19720,FUR-BO-10001337,03/12/2017,205.666,1
7913,RB-19570,FUR-FU-10001602,28/04/2017,30.344,1
7914,JE-15715,OFF-ST-10003996,25/08/2018,25.696,1
7915,SR-20740,TEC-MA-10003673,17/06/2018,3404.5,1
7916,SR-20740,TEC-AC-10004992,17/06/2018,101.34,1
7917,PO-19195,FUR-CH-10002880,20/11/2016,344.372,1
7918,JK-16120,OFF-AR-10000380,04/09/2018,30.384,1
7919,JP-16135,OFF-BI-10002706,04/07/2016,22.848,1
7920,Dp-13240,OFF-ST-10000943,15/09/2018,38.62,1
7921,Dp-13240,TEC-AC-10001090,15/09/2018,59.98,1
7922,JB-16000,OFF-BI-10002026,13/03/2018,174.3,1
7923,PP-18955,TEC-PH-10000526,24/09/2018,383.96,1
7924,PP-18955,OFF-BI-10004002,24/09/2018,15.57,1
7925,RF-19840,OFF-BI-10002309,13/08/2017,22.32,1
7926,RF-19840,OFF-LA-10003923,13/08/2017,103.6,1
7927,KH-16330,TEC-AC-10003433,20/11/2018,2.97,1
7928,KH-16330,TEC-PH-10001363,20/11/2018,569.99,1
7929,KH-16330,FUR-FU-10000820,20/11/2018,50.97,1
7930,EM-14200,FUR-TA-10004767,25/07/2018,298.116,1
7931,DK-12835,OFF-AR-10001955,25/03/2017,59.52,1
7932,MC-17425,FUR-CH-10004886,15/07/2017,230.28,1
7933,MC-17425,OFF-PA-10003641,15/07/2017,105.52,1
7934,RW-19540,OFF-EN-10003134,17/08/2018,23.36,1
7935,RW-19540,TEC-PH-10002564,17/08/2018,71.976,1
7936,RW-19540,OFF-PA-10003893,17/08/2018,8.56,1
7937,RW-19540,OFF-BI-10000174,17/08/2018,13.92,1
7938,RW-19540,OFF-AP-10001058,17/08/2018,2518.29,1
7939,RW-19540,OFF-ST-10001496,17/08/2018,540.57,1
7940,RW-19540,OFF-BI-10004230,17/08/2018,221.056,1
7941,DS-13180,FUR-CH-10001146,14/12/2017,81.424,1
7942,DS-13180,OFF-ST-10001590,14/12/2017,134.8,1
7943,GA-14725,OFF-BI-10003684,25/12/2018,39.582,1
7944,GA-14725,OFF-SU-10000946,25/12/2018,44.688,1
7945,GA-14725,OFF-AR-10001615,25/12/2018,31.744,1
7946,GA-14725,OFF-BI-10001597,25/12/2018,40.98,1
7947,GA-14725,OFF-BI-10001116,25/12/2018,3.168,1
7948,SC-20380,OFF-FA-10004395,01/03/2015,18.84,1
7949,SC-20380,FUR-CH-10001270,01/03/2015,362.25,1
7950,SC-20380,FUR-FU-10001095,01/03/2015,63.552,1
7951,SC-20380,OFF-ST-10001469,01/03/2015,129.552,1
7952,KD-16345,OFF-BI-10003196,19/11/2016,5.984,1
7953,KD-16345,TEC-PH-10002200,19/11/2016,861.76,1
7954,KH-16330,OFF-ST-10000636,01/04/2015,66.96,1
7955,KH-16330,OFF-BI-10000145,01/04/2015,6.24,1
7956,GG-14650,FUR-CH-10001190,05/10/2018,435.168,1
7957,GG-14650,OFF-FA-10002780,05/10/2018,14.9,1
7958,GG-14650,OFF-AP-10004052,05/10/2018,15.8,1
7959,GG-14650,FUR-FU-10004666,05/10/2018,72.9,1
7960,GG-14650,FUR-TA-10004086,05/10/2018,206.352,1
7961,GG-14650,TEC-PH-10000702,05/10/2018,7.992,1
7962,JS-15685,OFF-ST-10002301,18/11/2018,81.36,1
7963,JS-15685,OFF-BI-10001636,18/11/2018,20.232,1
7964,JS-15685,OFF-AP-10002684,18/11/2018,389.056,1
7965,JS-15685,OFF-PA-10004609,18/11/2018,20.736,1
7966,JS-15685,OFF-PA-10003309,18/11/2018,41.472,1
7967,BP-11095,OFF-PA-10000380,23/03/2016,33.36,1
7968,CC-12610,FUR-BO-10001567,10/10/2017,90.882,1
7969,CC-12610,TEC-PH-10002583,10/10/2017,15.992,1
7970,CC-12610,FUR-CH-10004853,10/10/2017,120.784,1
7971,SP-20860,TEC-PH-10003580,16/08/2016,519.792,1
7972,SP-20860,TEC-AC-10004227,16/08/2016,31.176,1
7973,SP-20860,OFF-PA-10002787,16/08/2016,10.368,1
7974,SP-20860,OFF-BI-10003981,16/08/2016,2.724,1
7975,SP-20860,FUR-FU-10001488,16/08/2016,254.352,1
7976,SP-20860,OFF-BI-10003727,16/08/2016,3.762,1
7977,SP-20860,OFF-PA-10000130,16/08/2016,10.272,1
7978,JK-15625,TEC-PH-10002680,31/05/2015,659.97,1
7979,JK-15625,TEC-PH-10002538,31/05/2015,113.73,1
7980,CC-12100,OFF-BI-10001249,27/08/2016,5.104,1
7981,DP-13000,OFF-PA-10000174,03/01/2015,16.448,1
7982,SF-20065,OFF-AP-10004532,10/09/2015,81.92,1
7983,SF-20065,FUR-FU-10001986,10/09/2015,254.9,1
7984,EH-13765,OFF-FA-10002975,22/01/2018,15.12,1
7985,EH-13765,OFF-AR-10003481,22/01/2018,7.872,1
7986,DN-13690,OFF-BI-10004967,21/04/2017,8.32,1
7987,PJ-19015,TEC-PH-10003589,20/07/2017,89.95,1
7988,MA-17560,OFF-LA-10002945,23/08/2017,25.2,1
7989,MA-17560,OFF-LA-10003537,23/08/2017,37.59,1
7990,MA-17560,OFF-ST-10002406,23/08/2017,14.97,1
7991,MA-17560,TEC-AC-10003433,23/08/2017,1.98,1
7992,VM-21835,OFF-BI-10002082,14/06/2017,39.936,1
7993,VM-21835,TEC-AC-10000521,14/06/2017,18.464,1
7994,MM-18055,OFF-BI-10001982,20/11/2016,4.896,1
7995,MM-18055,FUR-BO-10002268,20/11/2016,145.764,1
7996,MM-18055,OFF-BI-10001758,20/11/2016,9.612,1
7997,CR-12580,TEC-AC-10004469,03/11/2018,199.75,1
7998,CR-12580,FUR-TA-10001095,03/11/2018,1673.184,1
7999,BS-11365,FUR-FU-10001852,04/05/2015,12.18,1
8000,BS-11365,OFF-AP-10000696,04/05/2015,57.68,1
8001,RD-19585,TEC-PH-10003885,08/11/2016,263.96,1
8002,KD-16270,TEC-AC-10002926,12/12/2016,299.94,1
8003,KD-16270,OFF-SU-10001225,12/12/2016,25.76,1
8004,AA-10645,TEC-PH-10004434,01/12/2015,271.9,1
8005,AA-10645,FUR-FU-10003878,01/12/2015,45.84,1
8006,AA-10645,FUR-FU-10002268,01/12/2015,9.82,1
8007,MC-18100,OFF-FA-10001883,07/10/2017,93.36,1
8008,AA-10645,OFF-ST-10002756,17/11/2016,541.24,1
8009,AA-10645,OFF-PA-10000474,17/11/2016,106.32,1
8010,AA-10645,FUR-CH-10002073,17/11/2016,1323.9,1
8011,QJ-19255,OFF-PA-10003641,17/03/2015,126.624,1
8012,JM-16195,TEC-PH-10002070,20/06/2016,125.944,1
8013,TB-21625,OFF-BI-10004519,25/05/2018,663.92,1
8014,TB-21625,TEC-AC-10002167,25/05/2018,120.0,1
8015,TB-21625,OFF-FA-10000936,25/05/2018,3.29,1
8016,TB-21625,FUR-FU-10000732,25/05/2018,18.84,1
8017,NF-18595,FUR-FU-10002501,09/09/2015,60.672,1
8018,NF-18595,OFF-AR-10000634,09/09/2015,30.816,1
8019,BF-11020,TEC-PH-10001700,17/10/2018,52.792,1
8020,NP-18670,OFF-AP-10001962,02/11/2018,83.9,1
8021,NP-18670,OFF-PA-10001838,02/11/2018,11.76,1
8022,HM-14860,OFF-AP-10000124,21/07/2015,4.992,1
8023,HM-14860,OFF-EN-10003567,21/07/2015,87.92,1
8024,HM-14860,FUR-CH-10004997,21/07/2015,657.93,1
8025,HM-14860,OFF-BI-10000494,21/07/2015,1.044,1
8026,DM-13525,FUR-FU-10000277,11/09/2016,210.68,1
8027,DM-13525,OFF-ST-10003641,11/09/2016,78.8,1
8028,DM-13525,TEC-AC-10001998,11/09/2016,19.99,1
8029,DM-13525,OFF-ST-10001932,11/09/2016,772.68,1
8030,JF-15565,TEC-AC-10002323,21/10/2017,106.08,1
8031,NM-18520,FUR-FU-10004270,07/01/2017,23.076,1
8032,NM-18520,OFF-PA-10004621,07/01/2017,25.92,1
8033,MV-17485,OFF-PA-10001019,25/06/2016,47.952,1
8034,MV-17485,OFF-BI-10000201,25/06/2016,0.984,1
8035,MV-17485,FUR-FU-10004587,25/06/2016,75.384,1
8036,MV-17485,OFF-LA-10001613,25/06/2016,4.608,1
8037,AG-10270,OFF-BI-10001308,20/09/2016,37.68,1
8038,BF-11275,OFF-AP-10003278,10/07/2018,41.91,1
8039,JC-15775,FUR-BO-10003966,30/06/2018,435.999,1
8040,CM-11815,FUR-CH-10004698,21/08/2018,388.704,1
8041,CM-11815,OFF-ST-10000025,21/08/2018,572.58,1
8042,CM-11815,TEC-AC-10000682,21/08/2018,33.18,1
8043,PV-18985,TEC-AC-10001772,11/03/2018,63.88,1
8044,PV-18985,FUR-FU-10001379,11/03/2018,26.72,1
8045,DO-13645,OFF-BI-10002794,15/09/2018,295.056,1
8046,HA-14905,OFF-AP-10001005,20/09/2017,393.25,1
8047,SH-20395,OFF-BI-10000201,15/12/2017,2.214,1
8048,JM-16195,OFF-PA-10003673,03/11/2018,16.272,1
8049,DK-13225,OFF-AP-10000938,03/07/2017,706.86,1
8050,CM-12715,OFF-BI-10003274,26/09/2015,5.97,1
8051,CM-12715,FUR-FU-10001095,26/09/2015,21.184,1
8052,CM-12715,OFF-AP-10001492,26/09/2015,41.376,1
8053,BF-10975,OFF-AR-10004999,14/07/2015,17.94,1
8054,SF-20965,OFF-BI-10004094,28/09/2018,2.655,1
8055,CB-12025,OFF-ST-10001490,28/08/2016,892.35,1
8056,CB-12025,FUR-BO-10004695,28/08/2016,307.666,1
8057,CB-12025,OFF-ST-10000736,28/08/2016,728.82,1
8058,CB-12025,OFF-BI-10001617,28/08/2016,41.36,1
8059,CB-12025,TEC-PH-10003589,28/08/2016,43.176,1
8060,CB-12025,FUR-FU-10003981,28/08/2016,4.16,1
8061,TC-20980,OFF-PA-10001970,20/09/2016,61.4,1
8062,TC-20980,OFF-BI-10002437,20/09/2016,24.448,1
8063,LW-17215,TEC-PH-10000586,07/11/2017,263.96,1
8064,LW-17215,TEC-PH-10003811,07/11/2017,359.97,1
8065,LW-17215,OFF-PA-10004983,07/11/2017,12.96,1
8066,LW-17215,OFF-ST-10003479,07/11/2017,116.82,1
8067,LW-17215,OFF-BI-10004318,07/11/2017,276.784,1
8068,NS-18640,TEC-AC-10002567,20/10/2016,239.97,1
8069,NS-18640,FUR-FU-10001731,20/10/2016,16.02,1
8070,JM-15250,OFF-ST-10002743,01/01/2018,454.56,1
8071,JM-15250,FUR-FU-10002116,01/01/2018,141.42,1
8072,JM-15250,FUR-CH-10003199,01/01/2018,310.744,1
8073,JM-15250,OFF-AR-10003158,01/01/2018,12.736,1
8074,JM-15250,OFF-BI-10000301,01/01/2018,6.47,1
8075,JM-15250,OFF-BI-10000343,01/01/2018,13.748,1
8076,JM-15250,OFF-AP-10004708,01/01/2018,15.224,1
8077,RF-19345,FUR-FU-10000794,23/06/2016,27.42,1
8078,RF-19345,OFF-BI-10004519,23/06/2016,165.98,1
8079,RF-19345,TEC-AC-10001590,23/06/2016,75.0,1
8080,CA-12055,OFF-BI-10001524,22/11/2017,134.272,1
8081,KH-16690,OFF-LA-10001474,26/10/2016,146.544,1
8082,KH-16690,OFF-PA-10001497,26/10/2016,131.904,1
8083,KH-16690,OFF-AP-10003287,26/10/2016,203.88,1
8084,KH-16690,OFF-BI-10002982,26/10/2016,14.301,1
8085,KH-16690,OFF-ST-10001809,26/10/2016,718.64,1
8086,LC-16960,FUR-FU-10000246,20/10/2017,61.1,1
8087,JL-15130,OFF-AP-10000252,28/04/2018,28.08,1
8088,DM-12955,OFF-AR-10002375,29/09/2017,10.496,1
8089,MV-18190,OFF-BI-10003719,10/07/2016,39.92,1
8090,NS-18640,OFF-AP-10001492,07/08/2016,77.58,1
8091,AS-10630,OFF-ST-10000532,07/12/2015,269.36,1
8092,MT-17815,OFF-LA-10001613,10/12/2016,5.76,1
8093,SR-20425,OFF-AR-10002818,08/11/2018,109.9,1
8094,DK-13375,FUR-FU-10001940,27/07/2018,23.88,1
8095,DK-13375,OFF-PA-10003883,27/07/2018,26.2,1
8096,DK-13375,OFF-PA-10002787,27/07/2018,12.96,1
8097,DK-13375,TEC-AC-10000991,27/07/2018,234.95,1
8098,SV-20935,OFF-ST-10003058,28/12/2018,118.25,1
8099,SV-20935,OFF-PA-10004239,28/12/2018,4.28,1
8100,RH-19510,TEC-AC-10003038,10/03/2017,26.85,1
8101,RH-19510,TEC-MA-10000984,10/03/2017,3357.6,1
8102,SB-20185,OFF-LA-10004484,22/05/2016,8.26,1
8103,SB-20185,TEC-MA-10004002,22/05/2016,2973.32,1
8104,SB-20185,OFF-ST-10002406,22/05/2016,104.79,1
8105,SB-20185,TEC-PH-10003645,22/05/2016,775.728,1
8106,CR-12820,FUR-BO-10001601,17/02/2018,89.0664,1
8107,CR-12820,OFF-AR-10000937,17/02/2018,175.44,1
8108,CR-12820,TEC-PH-10000038,17/02/2018,438.336,1
8109,EG-13900,FUR-CH-10003396,08/12/2018,215.544,1
8110,RD-19930,OFF-EN-10002592,18/11/2018,55.584,1
8111,RD-19930,FUR-CH-10000422,18/11/2018,127.386,1
8112,JM-15865,FUR-CH-10002647,01/12/2017,248.43,1
8113,JM-15865,OFF-AP-10004859,01/12/2017,11.648,1
8114,JM-15865,FUR-CH-10004477,01/12/2017,85.246,1
8115,LW-16825,OFF-AR-10004817,03/10/2018,20.64,1
8116,RW-19540,FUR-FU-10003374,29/08/2018,148.02,1
8117,BG-11695,OFF-ST-10003123,24/11/2018,33.29,1
8118,TT-21220,OFF-PA-10000675,30/06/2018,204.95,1
8119,EB-13930,FUR-CH-10004997,22/07/2018,526.344,1
8120,LP-17080,FUR-FU-10001934,11/11/2017,41.96,1
8121,LP-17080,FUR-CH-10004997,11/11/2017,451.152,1
8122,LP-17080,OFF-BI-10001890,11/11/2017,31.504,1
8123,FP-14320,OFF-EN-10002500,09/12/2015,30.672,1
8124,FP-14320,TEC-CO-10001766,09/12/2015,1079.976,1
8125,JA-15970,FUR-CH-10004860,07/09/2018,161.568,1
8126,TS-21655,OFF-BI-10002049,06/02/2016,2.934,1
8127,TS-21655,TEC-AC-10003499,06/02/2016,18.528,1
8128,TS-21655,OFF-ST-10003470,06/02/2016,670.752,1
8129,DP-13000,FUR-FU-10000222,26/08/2018,64.96,1
8130,JD-15895,TEC-AC-10000023,20/07/2015,41.94,1
8131,JD-15895,OFF-PA-10003971,20/07/2015,11.96,1
8132,JD-15895,OFF-AR-10003481,20/07/2015,13.12,1
8133,JD-15895,OFF-ST-10001490,20/07/2015,535.41,1
8134,GH-14485,FUR-FU-10003708,08/10/2016,72.78,1
8135,RD-19585,OFF-PA-10001970,16/02/2016,36.84,1
8136,RD-19585,OFF-LA-10002762,16/02/2016,87.71,1
8137,CS-12490,FUR-TA-10002533,12/08/2017,562.2925,1
8138,BF-11215,FUR-FU-10004091,09/11/2015,56.52,1
8139,NK-18490,OFF-AR-10001545,18/07/2017,11.264,1
8140,NK-18490,OFF-ST-10001476,18/07/2017,284.08,1
8141,NK-18490,OFF-PA-10004971,18/07/2017,18.496,1
8142,AZ-10750,OFF-LA-10003223,05/02/2017,14.73,1
8143,AZ-10750,OFF-ST-10004340,05/02/2017,186.54,1
8144,AZ-10750,FUR-TA-10001095,05/02/2017,557.728,1
8145,AZ-10750,TEC-PH-10001448,05/02/2017,159.968,1
8146,Co-12640,OFF-AP-10001005,20/06/2015,471.9,1
8147,Co-12640,OFF-AR-10003469,20/06/2015,3.52,1
8148,AG-10675,OFF-PA-10000249,09/06/2018,49.12,1
8149,EM-14140,OFF-LA-10001613,27/12/2017,20.16,1
8150,CA-11965,OFF-BI-10001758,26/01/2015,10.68,1
8151,CA-11965,FUR-BO-10004409,26/01/2015,141.96,1
8152,RB-19360,OFF-ST-10001558,23/03/2018,32.48,1
8153,RB-19360,OFF-PA-10002986,23/03/2018,20.04,1
8154,RB-19360,TEC-CO-10004722,23/03/2018,13999.96,1
8155,RD-19720,TEC-AC-10002842,20/03/2018,238.0,1
8156,RD-19720,OFF-PA-10001125,20/03/2018,61.96,1
8157,MS-17830,FUR-TA-10002622,04/10/2017,239.372,1
8158,PG-18820,TEC-AC-10002842,18/11/2017,595.0,1
8159,KB-16240,OFF-PA-10004285,26/12/2018,16.032,1
8160,RB-19465,TEC-AC-10004469,09/03/2017,199.75,1
8161,JD-15790,FUR-CH-10001545,16/02/2017,227.96,1
8162,JJ-15445,OFF-AP-10002578,28/09/2016,293.52,1
8163,JJ-15445,TEC-PH-10003012,28/09/2016,307.98,1
8164,LT-17110,FUR-FU-10004909,02/11/2016,96.96,1
8165,LT-17110,OFF-BI-10001524,02/11/2016,117.488,1
8166,LT-17110,OFF-BI-10003355,02/11/2016,11.952,1
8167,LT-17110,FUR-BO-10004357,02/11/2016,512.499,1
8168,AH-10690,FUR-TA-10002774,31/07/2017,863.128,1
8169,AB-10060,FUR-TA-10004575,06/11/2018,2036.86,1
8170,AB-10060,FUR-CH-10003312,06/11/2018,449.568,1
8171,AB-10060,TEC-AC-10001465,06/11/2018,108.96,1
8172,FM-14380,OFF-AR-10002240,14/02/2017,264.18,1
8173,GH-14410,OFF-LA-10004559,09/07/2015,2.88,1
8174,GH-14410,OFF-BI-10003291,09/07/2015,41.904,1
8175,GH-14410,OFF-ST-10001505,09/07/2015,23.92,1
8176,HE-14800,OFF-PA-10003892,30/01/2017,156.512,1
8177,SZ-20035,OFF-ST-10002370,22/09/2017,128.34,1
8178,CM-12115,TEC-AC-10000474,22/12/2018,474.95,1
8179,TG-21310,TEC-CO-10002095,02/09/2017,999.98,1
8180,DK-12985,FUR-TA-10003469,02/08/2016,277.5,1
8181,SS-20410,FUR-TA-10002958,21/11/2016,1252.704,1
8182,SS-20410,TEC-PH-10002923,21/11/2016,110.97,1
8183,BM-11575,FUR-FU-10004973,18/05/2018,22.608,1
8184,BM-11575,FUR-FU-10001918,18/05/2018,1.892,1
8185,MY-17380,OFF-PA-10003641,23/07/2018,63.312,1
8186,AG-10900,OFF-EN-10002621,13/09/2016,7.824,1
8187,AG-10900,FUR-CH-10003817,13/09/2016,170.072,1
8188,BW-11110,OFF-PA-10000659,10/12/2017,62.82,1
8189,SG-20470,OFF-PA-10001870,02/10/2016,19.44,1
8190,SG-20470,OFF-BI-10000320,02/10/2016,7.38,1
8191,CC-12370,OFF-PA-10004735,17/11/2018,38.88,1
8192,CC-12370,FUR-FU-10004091,17/11/2018,187.76,1
8193,LR-16915,OFF-BI-10000546,30/11/2016,6.048,1
8194,LR-16915,OFF-AP-10001293,30/11/2016,98.352,1
8195,LR-16915,FUR-FU-10000576,30/11/2016,335.744,1
8196,DB-13120,OFF-PA-10004519,06/12/2016,8.96,1
8197,LP-17095,TEC-AC-10004568,05/09/2018,89.568,1
8198,LP-17095,OFF-AR-10001897,05/09/2018,71.96,1
8199,LP-17095,OFF-PA-10001800,05/09/2018,15.552,1
8200,AF-10870,OFF-BI-10001628,24/04/2018,10.43,1
8201,AF-10870,OFF-ST-10004123,24/04/2018,72.784,1
8202,KD-16495,OFF-ST-10000885,08/11/2016,67.15,1
8203,KD-16495,TEC-PH-10004165,08/11/2016,549.98,1
8204,KD-16495,FUR-FU-10002240,08/11/2016,11.82,1
8205,KD-16495,TEC-MA-10000045,08/11/2016,4643.8,1
8206,KD-16495,FUR-CH-10003746,08/11/2016,577.764,1
8207,SA-20830,FUR-TA-10000577,26/04/2016,191.5155,1
8208,SA-20830,OFF-AR-10004757,26/04/2016,2.624,1
8209,BG-11035,OFF-BI-10000545,20/09/2016,1369.764,1
8210,BG-11035,OFF-ST-10001522,20/09/2016,294.368,1
8211,DM-12955,OFF-AP-10001271,07/09/2018,81.568,1
8212,MC-17845,FUR-FU-10002030,07/11/2017,44.46,1
8213,MC-17845,OFF-ST-10001272,07/11/2017,314.088,1
8214,ML-17395,OFF-BI-10001116,25/09/2016,6.336,1
8215,ML-17395,OFF-PA-10004665,25/09/2016,10.48,1
8216,ML-17395,OFF-BI-10004506,25/09/2016,2.469,1
8217,ML-17395,OFF-BI-10001982,25/09/2016,3.264,1
8218,RD-19930,OFF-FA-10002676,03/10/2015,4.344,1
8219,RD-19930,FUR-FU-10000758,03/10/2015,31.776,1
8220,RD-19930,OFF-LA-10002271,03/10/2015,4.928,1
8221,RD-19930,OFF-BI-10002609,03/10/2015,1.788,1
8222,RD-19930,OFF-FA-10000254,03/10/2015,15.072,1
8223,AB-10015,OFF-ST-10000321,18/02/2015,12.624,1
8224,EA-14035,OFF-PA-10000241,12/06/2017,185.88,1
8225,EA-14035,OFF-PA-10004782,12/06/2017,12.96,1
8226,SF-20065,OFF-PA-10004243,01/11/2018,189.7,1
8227,SF-20065,OFF-PA-10001033,01/11/2018,40.99,1
8228,BC-11125,FUR-FU-10000723,04/04/2017,82.64,1
8229,BC-11125,OFF-ST-10003455,04/04/2017,31.02,1
8230,BC-11125,TEC-AC-10001109,04/04/2017,89.97,1
8231,PF-19165,OFF-AR-10004344,30/06/2017,35.97,1
8232,PF-19165,FUR-BO-10004695,30/06/2017,1266.86,1
8233,SE-20110,OFF-ST-10000675,22/09/2015,169.45,1
8234,SE-20110,OFF-ST-10002301,22/09/2015,40.68,1
8235,CJ-12010,OFF-SU-10001212,01/05/2018,3.328,1
8236,CJ-12010,FUR-TA-10001889,01/05/2018,933.262,1
8237,CJ-12010,FUR-CH-10002024,01/05/2018,2803.92,1
8238,PT-19090,OFF-ST-10000617,20/10/2018,4.768,1
8239,PT-19090,OFF-PA-10000380,20/10/2018,6.672,1
8240,PT-19090,OFF-AR-10003251,20/10/2018,4.448,1
8241,PT-19090,FUR-FU-10000175,20/10/2018,43.936,1
8242,LH-16900,OFF-BI-10004716,01/09/2015,23.744,1
8243,LH-16900,TEC-AC-10002842,01/09/2015,357.0,1
8244,BW-11200,TEC-PH-10003691,12/08/2015,806.336,1
8245,BW-11200,FUR-FU-10002878,12/08/2015,85.44,1
8246,BS-11365,OFF-ST-10000991,19/08/2015,344.91,1
8247,DP-13390,OFF-AP-10002439,10/05/2016,70.97,1
8248,DP-13390,OFF-AR-10004602,10/05/2016,36.784,1
8249,CS-12400,TEC-PH-10001795,10/05/2017,743.988,1
8250,MS-17365,OFF-BI-10002854,05/03/2016,11.212,1
8251,MS-17365,FUR-FU-10000023,05/03/2016,4.712,1
8252,MS-17365,OFF-AP-10000828,05/03/2016,180.98,1
8253,MS-17365,OFF-ST-10000777,05/03/2016,60.416,1
8254,DK-12895,TEC-CO-10000971,12/08/2018,299.99,1
8255,DK-12895,OFF-PA-10003134,12/08/2018,192.16,1
8256,DK-12895,TEC-PH-10002538,12/08/2018,242.624,1
8257,DK-12895,OFF-ST-10001228,12/08/2018,46.74,1
8258,DK-12895,TEC-AC-10000397,12/08/2018,174.95,1
8259,DK-12895,OFF-BI-10004308,12/08/2018,100.704,1
8260,SN-20560,OFF-PA-10000357,26/06/2017,368.91,1
8261,SN-20560,OFF-BI-10000773,26/06/2017,8.02,1
8262,SN-20560,OFF-ST-10001837,26/06/2017,171.04,1
8263,TC-21475,OFF-PA-10002552,15/12/2017,19.44,1
8264,AM-10705,OFF-BI-10000014,13/09/2016,13.092,1
8265,AJ-10960,OFF-AP-10004136,30/12/2015,122.94,1
8266,AJ-10960,OFF-BI-10003429,30/12/2015,35.448,1
8267,KH-16360,TEC-PH-10000376,29/04/2015,19.98,1
8268,LP-17095,FUR-TA-10003469,30/01/2018,69.375,1
8269,LP-17095,OFF-SU-10004231,30/01/2018,31.68,1
8270,LP-17095,TEC-PH-10002584,30/01/2018,2003.168,1
8271,LP-17095,OFF-AR-10003602,30/01/2018,9.344,1
8272,JE-15715,FUR-CH-10002331,25/12/2017,2563.056,1
8273,MY-18295,FUR-CH-10001802,20/10/2017,387.136,1
8274,FC-14245,OFF-AR-10000634,13/06/2016,3.424,1
8275,ND-18460,OFF-ST-10002615,30/06/2018,1085.42,1
8276,DB-13360,OFF-PA-10004040,26/06/2016,43.056,1
8277,LC-16960,OFF-BI-10003727,21/02/2017,3.762,1
8278,LC-16960,OFF-BI-10002026,21/02/2017,34.86,1
8279,LC-16960,OFF-ST-10001496,21/02/2017,432.456,1
8280,BD-11725,OFF-ST-10003716,22/04/2018,675.06,1
8281,MC-17605,OFF-EN-10002504,09/05/2018,65.232,1
8282,MC-17605,FUR-CH-10001270,09/05/2018,207.0,1
8283,SZ-20035,TEC-MA-10004241,21/12/2016,600.53,1
8284,SZ-20035,OFF-AR-10001468,21/12/2016,59.904,1
8285,SZ-20035,TEC-AC-10003198,21/12/2016,637.44,1
8286,SZ-20035,FUR-FU-10003039,21/12/2016,51.756,1
8287,DH-13675,OFF-PA-10000295,12/08/2015,31.104,1
8288,DH-13675,OFF-AR-10004344,12/08/2015,47.96,1
8289,DH-13675,TEC-AC-10002473,12/08/2015,158.928,1
8290,DH-13675,OFF-AP-10002403,12/08/2015,211.248,1
8291,DH-13675,OFF-SU-10000432,12/08/2015,5.552,1
8292,DH-13675,OFF-LA-10000443,12/08/2015,2.952,1
8293,LC-16885,OFF-BI-10003166,11/12/2016,10.332,1
8294,JO-15145,OFF-BI-10002393,03/11/2018,18.368,1
8295,MT-17815,TEC-PH-10001809,13/03/2018,299.9,1
8296,EB-13750,OFF-EN-10002600,30/05/2017,26.55,1
8297,EB-13750,TEC-AC-10000109,30/05/2017,111.98,1
8298,RS-19765,FUR-FU-10003829,05/07/2016,4.928,1
8299,RS-19765,OFF-LA-10003223,05/07/2016,11.784,1
8300,RB-19435,OFF-AR-10001770,11/03/2015,7.98,1
8301,OT-18730,OFF-EN-10003296,20/04/2016,180.96,1
8302,GZ-14545,TEC-AC-10003870,26/07/2018,1649.95,1
8303,GZ-14545,FUR-CH-10000665,26/07/2018,362.352,1
8304,NL-18310,TEC-PH-10003092,31/10/2015,73.584,1
8305,BG-11740,FUR-TA-10001086,03/11/2018,486.368,1
8306,MT-18070,OFF-PA-10001870,11/08/2017,32.4,1
8307,MT-18070,OFF-BI-10003305,11/08/2017,41.86,1
8308,MT-18070,OFF-BI-10003007,11/08/2017,77.56,1
8309,BC-11125,OFF-AR-10001419,25/07/2017,37.17,1
8310,GW-14605,OFF-ST-10003692,01/03/2015,137.352,1
8311,GW-14605,FUR-TA-10001866,01/03/2015,376.509,1
8312,BD-11500,FUR-FU-10002157,26/01/2018,62.72,1
8313,BD-11500,TEC-PH-10001459,26/01/2018,2939.93,1
8314,PV-18985,FUR-CH-10002126,12/07/2015,512.358,1
8315,PV-18985,OFF-FA-10001561,12/07/2015,3.488,1
8316,PV-18985,OFF-AR-10003158,12/07/2015,22.288,1
8317,PV-18985,OFF-PA-10001804,12/07/2015,16.032,1
8318,HM-14980,OFF-AR-10000422,11/04/2018,1.752,1
8319,HM-14980,OFF-AR-10000127,11/04/2018,20.992,1
8320,EM-14065,OFF-ST-10004634,13/11/2018,11.21,1
8321,SF-20065,OFF-AR-10003582,05/12/2016,45.04,1
8322,SC-20380,OFF-BI-10002026,26/09/2017,15.624,1
8323,ND-18370,OFF-AP-10000595,19/11/2017,8.74,1
